files,language,blank,comment,code,"github.com/AlDanial/cloc v 2.04  T=45.18 s (15.9 files/s 5830.3 lines/s)"
60,JSON,0,0,189078
81,XML,39,150,32569
461,C#,4789,2446,25009
59,Text,11,0,6390
21,INI,25,0,762
1,Properties,23,0,698
10,MSBuild script,61,8,312
3,Markdown,88,0,292
15,C# Generated,60,149,134
2,C# Designer,21,61,90
1,Visual Studio Solution,1,1,88
3,YAML,5,2,38
717,SUM,5123,2817,255460
