Key,Type,Severity,File,Line,Message,Effort,Debt,Rule,Tags
dbccc277-a7e3-4ac9-b6ee-631d83842f00,CODE_SMELL,INFO,RestSharp:test/RestSharp.Tests/Auth/OAuth1AuthTests.cs,35,"ValueTask instances returned from method calls should always be used, typically awaited. Not doing so often represents a functional bug, but even if it doesn't, it can result in degraded performance if the target method pools objects for use with ValueTasks.",0min,0min,external_roslyn:CA2012,
deb058c0-9bf4-4ab5-ba93-727dc3d63d67,CODE_SMELL,INFO,RestSharp:test/RestSharp.Tests/Auth/OAuth1AuthTests.cs,66,"ValueTask instances returned from method calls should always be used, typically awaited. Not doing so often represents a functional bug, but even if it doesn't, it can result in degraded performance if the target method pools objects for use with ValueTasks.",0min,0min,external_roslyn:CA2012,
fc7288c0-5c80-4c44-af33-76e0d5e84af8,CODE_SMELL,INFO,RestSharp:test/RestSharp.Tests/Auth/OAuth1AuthTests.cs,107,"ValueTask instances returned from method calls should always be used, typically awaited. Not doing so often represents a functional bug, but even if it doesn't, it can result in degraded performance if the target method pools objects for use with ValueTasks.",0min,0min,external_roslyn:CA2012,
bb51e754-2b79-4894-be58-9e4347f3d477,CODE_SMELL,INFO,RestSharp:test/RestSharp.Tests/Auth/OAuth1AuthTests.cs,134,"ValueTask instances returned from method calls should always be used, typically awaited. Not doing so often represents a functional bug, but even if it doesn't, it can result in degraded performance if the target method pools objects for use with ValueTasks.",0min,0min,external_roslyn:CA2012,
eb3b2340-1976-4844-85db-edd064c95c3d,CODE_SMELL,MAJOR,RestSharp:src/RestSharp/Options/ReadOnlyRestClientOptions.cs,24,Remove this commented out code.,5min,5min,csharpsquid:S125,unused
86c90246-7298-4c83-96d8-d2584d585942,CODE_SMELL,MINOR,RestSharp:src/RestSharp/Request/HttpRequestMessageExtensions.cs,26,Remove this redundant jump.,1min,1min,csharpsquid:S3626,redundant;clumsy
6b048683-03a9-4293-8e9a-dfead1ddbb45,CODE_SMELL,MAJOR,RestSharp:src/RestSharp/Request/RequestContent.cs,25,Fix this implementation of 'IDisposable' to conform to the dispose pattern.,10min,10min,csharpsquid:S3881,pitfall
a10e2240-f707-466b-b61b-e050d2fc94a3,CODE_SMELL,MINOR,RestSharp:src/RestSharp/Request/RequestContent.cs,199,Remove this redundant jump.,1min,1min,csharpsquid:S3626,redundant;clumsy
5db5a4f7-773d-4b76-9852-a3cc00cff9a9,CODE_SMELL,MINOR,RestSharp:src/RestSharp/Request/RestRequest.cs,57,Remove this redundant jump.,1min,1min,csharpsquid:S3626,redundant;clumsy
4d74ce6a-0541-4a4b-bef3-07b17d72cfa2,CODE_SMELL,INFO,RestSharp:src/RestSharp/Request/RestRequest.cs,175,Do not forget to remove this deprecated code someday.,10min,10min,csharpsquid:S1133,obsolete
ae3001ae-9320-4ebd-9e79-f8d8e929dbfd,CODE_SMELL,INFO,RestSharp:src/RestSharp/Request/RestRequest.cs,181,Do not forget to remove this deprecated code someday.,10min,10min,csharpsquid:S1133,obsolete
e81a5f7d-6aae-4ef7-9c8f-662fe717b74f,CODE_SMELL,INFO,RestSharp:src/RestSharp/Request/RestRequest.cs,187,Do not forget to remove this deprecated code someday.,10min,10min,csharpsquid:S1133,obsolete
498a6364-a86f-4bf8-ac82-38cff6eadd76,CODE_SMELL,MAJOR,RestSharp:test/RestSharp.Tests.Integrated/DownloadFileTests.cs,35,"Avoid inexact read with 'System.IO.Stream.Read(byte[], int, int)'",0min,0min,external_roslyn:CA2022,
