Key,Type,Severity,File,Line,Message,Effort,Debt,Rule,Tags
2d524988-9a5d-4558-9e02-97949530c0a2,BUG,MAJOR,ScreenToGif:ScreenToGif/Util/ColorExtensions.cs,133,"Do not check floating point equality with exact values, use a range instead.",5min,5min,csharpsquid:S1244,
d797dec0-52c5-42a4-a7d4-1dd59c8d25f3,BUG,MAJOR,ScreenToGif:ScreenToGif/Util/ColorExtensions.cs,212,"Do not check floating point equality with exact values, use a range instead.",5min,5min,csharpsquid:S1244,
6b8482e3-430f-47e8-ae3f-431c849b65b4,BUG,MAJOR,ScreenToGif:ScreenToGif/Util/ColorExtensions.cs,80,"Do not check floating point equality with exact values, use a range instead.",5min,5min,csharpsquid:S1244,
5c3f6b12-e027-4957-9dba-ec2ce69dee00,BUG,MAJOR,ScreenToGif:ScreenToGif/Util/ColorExtensions.cs,82,"Do not check floating point equality with exact values, use a range instead.",5min,5min,csharpsquid:S1244,
482c582a-4bef-4ec7-b666-c0df90a48e81,BUG,MAJOR,ScreenToGif:ScreenToGif/Util/ColorExtensions.cs,84,"Do not check floating point equality with exact values, use a range instead.",5min,5min,csharpsquid:S1244,
53b4b6a6-982c-4b77-907f-ebaad3290c70,BUG,MAJOR,ScreenToGif:ScreenToGif/Util/ColorExtensions.cs,109,"Do not check floating point equality with exact values, use a range instead.",5min,5min,csharpsquid:S1244,
4a52114b-69e9-468e-8244-f6c76041bb6b,BUG,MAJOR,ScreenToGif:ScreenToGif/Util/ColorExtensions.cs,269,"Do not check floating point equality with exact values, use a range instead.",5min,5min,csharpsquid:S1244,
ac2163d8-818e-435a-888d-59249cc3172c,BUG,MAJOR,ScreenToGif:ScreenToGif/Util/ColorExtensions.cs,274,"Do not check floating point equality with exact values, use a range instead.",5min,5min,csharpsquid:S1244,
65da2ebf-c062-42d3-bb29-c7447aafa6b2,BUG,MAJOR,ScreenToGif:ScreenToGif/Util/ColorExtensions.cs,278,"Do not check floating point equality with exact values, use a range instead.",5min,5min,csharpsquid:S1244,
82345027-e91c-4630-bb01-31ddaf68272d,BUG,MAJOR,ScreenToGif:ScreenToGif/Util/ColorExtensions.cs,280,"Do not check floating point equality with exact values, use a range instead.",5min,5min,csharpsquid:S1244,
636ac6de-31bb-4343-a619-da4a430751d6,BUG,MAJOR,ScreenToGif:ScreenToGif/Util/ColorExtensions.cs,282,"Do not check floating point equality with exact values, use a range instead.",5min,5min,csharpsquid:S1244,
fca5836b-f20a-495c-95d6-db9ac2381508,BUG,MAJOR,ScreenToGif:ScreenToGif/Util/ColorExtensions.cs,313,"Do not check floating point equality with exact values, use a range instead.",5min,5min,csharpsquid:S1244,
b070cc5f-5dd0-47b4-b924-189d573f56a6,BUG,MAJOR,ScreenToGif:ScreenToGif/Util/ColorExtensions.cs,318,"Do not check floating point equality with exact values, use a range instead.",5min,5min,csharpsquid:S1244,
32c56115-e196-487f-a55d-b577a3c06037,BUG,MAJOR,ScreenToGif:ScreenToGif/Util/ColorExtensions.cs,322,"Do not check floating point equality with exact values, use a range instead.",5min,5min,csharpsquid:S1244,
5ed8d2f6-6437-4a9f-80c4-8ddcb7115aba,BUG,MAJOR,ScreenToGif:ScreenToGif/Util/ColorExtensions.cs,324,"Do not check floating point equality with exact values, use a range instead.",5min,5min,csharpsquid:S1244,
3f000d46-faeb-4c8e-a8fe-912928d6278b,BUG,MAJOR,ScreenToGif:ScreenToGif/Util/ColorExtensions.cs,326,"Do not check floating point equality with exact values, use a range instead.",5min,5min,csharpsquid:S1244,
6637cb2b-45d3-4451-9e28-32ab253b6b73,BUG,MAJOR,ScreenToGif:ScreenToGif/Util/ColorExtensions.cs,354,"Do not check floating point equality with exact values, use a range instead.",5min,5min,csharpsquid:S1244,
6c07ccfa-508f-4900-ad2b-fe1e19e70d3c,BUG,MAJOR,ScreenToGif:ScreenToGif/Util/ColorExtensions.cs,362,"Do not check floating point equality with exact values, use a range instead.",5min,5min,csharpsquid:S1244,
0ba1927a-f2bd-4aad-87da-36eb886a8e2b,BUG,MAJOR,ScreenToGif:ScreenToGif/Util/ScrollSynchronizer.cs,115,"Do not check floating point inequality with exact values, use a range instead.",5min,5min,csharpsquid:S1244,
c1139d04-35b2-4df6-9378-a5be0f20ce19,BUG,MAJOR,ScreenToGif:ScreenToGif/Util/ScrollSynchronizer.cs,118,"Do not check floating point inequality with exact values, use a range instead.",5min,5min,csharpsquid:S1244,
0df45e42-adc2-4f58-b749-982ac7bf1085,BUG,MAJOR,ScreenToGif:ScreenToGif/Windows/Options.xaml.cs,476,"Do not check floating point inequality with exact values, use a range instead.",5min,5min,csharpsquid:S1244,
9405e04f-b688-41ec-8c54-aee06ec4f816,BUG,MAJOR,ScreenToGif:ScreenToGif/Windows/Options.xaml.cs,482,"Do not check floating point equality with exact values, use a range instead.",5min,5min,csharpsquid:S1244,
9ee51228-67a2-4f35-95b8-1abfb9dc9b79,BUG,MAJOR,ScreenToGif:ScreenToGif/Windows/Options.xaml.cs,484,"Do not check floating point equality with exact values, use a range instead.",5min,5min,csharpsquid:S1244,
b32d8625-122f-42bb-8d35-6b3fa500a5c0,BUG,MAJOR,ScreenToGif:ScreenToGif/Windows/Options.xaml.cs,486,"Do not check floating point equality with exact values, use a range instead.",5min,5min,csharpsquid:S1244,
c75a1589-e77c-4271-8d87-e5b20263d9b0,BUG,MAJOR,ScreenToGif:ScreenToGif/Windows/Options.xaml.cs,488,"Do not check floating point equality with exact values, use a range instead.",5min,5min,csharpsquid:S1244,
21aa7d8f-febd-451a-9887-17c583122fdd,BUG,MAJOR,ScreenToGif:ScreenToGif/Windows/Options.xaml.cs,490,"Do not check floating point equality with exact values, use a range instead.",5min,5min,csharpsquid:S1244,
a49e1b75-bf40-49eb-86fe-779112164b74,BUG,MAJOR,ScreenToGif:ScreenToGif/Windows/Options.xaml.cs,492,"Do not check floating point equality with exact values, use a range instead.",5min,5min,csharpsquid:S1244,
47d11f49-d00f-4d6a-9c53-9efb49089c82,BUG,MAJOR,ScreenToGif:ScreenToGif/Windows/Options.xaml.cs,494,"Do not check floating point equality with exact values, use a range instead.",5min,5min,csharpsquid:S1244,
255da2dd-4b48-4003-8f0c-11a06d137fd7,BUG,MAJOR,ScreenToGif:ScreenToGif/Windows/Other/ColorSelector.xaml.cs,99,"Do not check floating point inequality with exact values, use a range instead.",5min,5min,csharpsquid:S1244,
7c1fd6a6-4f1b-4035-a3c9-3adce17511cc,BUG,MAJOR,ScreenToGif:ScreenToGif/Windows/Other/ColorSelector.xaml.cs,99,"Do not check floating point inequality with exact values, use a range instead.",5min,5min,csharpsquid:S1244,
