project,key,type,severity,rule,rule_name,file,line,message,effort,tags
Foster,c7e1a04e-4a47-4719-ab57-14ec5a009a2a,CODE_SMELL,INFO,csharpsquid:S1135,csharpsquid:S1135,Foster:Framework/Images/Font.cs,73,Complete the task associated to this 'TODO' comment.,0min,cwe
Foster,1b5abe18-3d16-40e7-89c9-63e03fdd350e,CODE_SMELL,CRITICAL,csharpsquid:S3776,csharpsquid:S3776,Foster:Framework/Spatial/Rect.cs,531,Refactor this method to reduce its Cognitive Complexity from 16 to the 15 allowed.,6min,brain-overload
Foster,873dd259-9e6b-4fc8-b6ff-2721d0e4f112,CODE_SMELL,MINOR,csharpsquid:S1104,csharpsquid:S1104,Foster:Framework/Input/Virtual/VirtualAction.cs,16,Make this field 'private' and encapsulate it in a 'public' property.,10min,cwe
Foster,2f0fb63f-85d7-4e3c-98c6-211217003885,CODE_SMELL,MINOR,csharpsquid:S1104,csharpsquid:S1104,Foster:Framework/Input/Virtual/VirtualAxis.cs,18,Make this field 'private' and encapsulate it in a 'public' property.,10min,cwe
Foster,833887cb-ec57-42a0-8f8b-9c0d252d8f00,CODE_SMELL,MINOR,csharpsquid:S1104,csharpsquid:S1104,Foster:Framework/Input/Virtual/VirtualStick.cs,18,Make this field 'private' and encapsulate it in a 'public' property.,10min,cwe
Foster,13c6d755-5a27-4bf0-a744-1ebf7adb49c5,CODE_SMELL,INFO,csharpsquid:S1135,csharpsquid:S1135,Foster:Framework/Utility/Calc.cs,595,Complete the task associated to this 'TODO' comment.,0min,cwe
Foster,cabc108c-bc4f-44f2-a375-43891cf388aa,CODE_SMELL,INFO,csharpsquid:S1135,csharpsquid:S1135,Foster:Framework/Internal/GraphicsDeviceSDL.cs,541,Complete the task associated to this 'TODO' comment.,0min,cwe
Foster,5daa8898-fc1b-400f-a9c2-86d264d72220,CODE_SMELL,INFO,csharpsquid:S1135,csharpsquid:S1135,Foster:Framework/Utility/Pool.cs,73,Complete the task associated to this 'TODO' comment.,0min,cwe
Foster,73c49187-990d-4990-9383-20e6488a4250,CODE_SMELL,INFO,csharpsquid:S1135,csharpsquid:S1135,Foster:Framework/Internal/GraphicsDeviceSDL.cs,502,Complete the task associated to this 'TODO' comment.,0min,cwe
Foster,0a12cd7c-8b44-4b67-92b5-3c43661c6bbf,CODE_SMELL,INFO,csharpsquid:S1135,csharpsquid:S1135,Foster:Framework/Internal/GraphicsDeviceSDL.cs,503,Complete the task associated to this 'TODO' comment.,0min,cwe
Foster,d45d41f2-c42b-4d6b-aed2-d81b68252212,CODE_SMELL,MINOR,csharpsquid:S1199,csharpsquid:S1199,Foster:Framework/Internal/GraphicsDeviceSDL.cs,562,Extract this nested code block into a separate method.,10min,bad-practice
Foster,1ad49b18-94ff-447d-95d2-56a47b6c00d9,CODE_SMELL,INFO,csharpsquid:S1135,csharpsquid:S1135,Foster:Framework/Internal/GraphicsDeviceSDL.cs,583,Complete the task associated to this 'TODO' comment.,0min,cwe
Foster,8ed79d9c-3a43-4c8a-9d10-613db8ca5547,CODE_SMELL,INFO,csharpsquid:S1135,csharpsquid:S1135,Foster:Framework/Internal/GraphicsDeviceSDL.cs,584,Complete the task associated to this 'TODO' comment.,0min,cwe
Foster,60fa17b3-edc4-407b-8561-027aef054ad5,CODE_SMELL,MINOR,csharpsquid:S1199,csharpsquid:S1199,Foster:Framework/Internal/GraphicsDeviceSDL.cs,593,Extract this nested code block into a separate method.,10min,bad-practice
Foster,2ae1cb0d-ff09-4866-8a99-7380991d6801,CODE_SMELL,CRITICAL,csharpsquid:S2223,csharpsquid:S2223,Foster:Framework/Input/Input.cs,16,Change the visibility of 'RepeatDelay' or make it 'const' or 'readonly'.,20min,pitfall
Foster,725804df-885e-476e-b924-c7bded82d4b1,CODE_SMELL,MINOR,csharpsquid:S1104,csharpsquid:S1104,Foster:Framework/Input/Input.cs,16,Make this field 'private' and encapsulate it in a 'public' property.,10min,cwe
Foster,d5030953-a081-4967-84b4-7510084666dd,CODE_SMELL,INFO,external_roslyn:CA2211,external_roslyn:CA2211,Foster:Framework/Input/Input.cs,16,Non-constant fields should not be visible,0min,
Foster,4d09883f-f379-4137-8333-0e04afb49bb4,CODE_SMELL,CRITICAL,csharpsquid:S2223,csharpsquid:S2223,Foster:Framework/Input/Input.cs,21,Change the visibility of 'RepeatInterval' or make it 'const' or 'readonly'.,20min,pitfall
Foster,bbe16c89-d618-4133-8c1f-092eb394bb22,CODE_SMELL,INFO,external_roslyn:CA2211,external_roslyn:CA2211,Foster:Framework/Input/Input.cs,21,Non-constant fields should not be visible,0min,
Foster,e238ed69-b828-4eb5-8718-f9d556b4a15b,CODE_SMELL,MINOR,csharpsquid:S1104,csharpsquid:S1104,Foster:Framework/Input/Input.cs,21,Make this field 'private' and encapsulate it in a 'public' property.,10min,cwe
Foster,472eb6df-82fb-4818-92e9-a675614ea1b5,CODE_SMELL,MINOR,csharpsquid:S1104,csharpsquid:S1104,Foster:Framework/Input/Input.cs,78,Make this field 'private' and encapsulate it in a 'public' property.,10min,cwe
Foster,28a3ec61-a961-4be6-b237-9089c2f70704,CODE_SMELL,CRITICAL,csharpsquid:S3776,csharpsquid:S3776,Foster:Framework/Utility/Converters.cs,13,Refactor this method to reduce its Cognitive Complexity from 18 to the 15 allowed.,6min,brain-overload
Foster,24ad66a9-6a2a-4e75-a3ef-83cb5064ff2b,CODE_SMELL,MAJOR,csharpsquid:S1871,csharpsquid:S1871,Foster:Framework/Utility/Converters.cs,32,Either merge this case with the identical one on line 31 or change one of the implementations.,10min,"design,suspicious"
Foster,28f9d139-ea9f-486f-bbf6-cf3550ecc16a,CODE_SMELL,CRITICAL,csharpsquid:S3776,csharpsquid:S3776,Foster:Framework/Input/Bindings/AxisBinding.cs,117,Refactor this method to reduce its Cognitive Complexity from 19 to the 15 allowed.,6min,brain-overload
Foster,b68cf65e-e7dd-4492-9c0d-5f2a4686b448,CODE_SMELL,MINOR,csharpsquid:S3267,csharpsquid:S3267,Foster:Framework/Input/Bindings/Binding.cs,35,"Loops should be simplified using the ""Where"" LINQ method",5min,
Foster,70db0f48-a8bd-4a65-bb3b-5aae1d21c726,CODE_SMELL,MINOR,csharpsquid:S1104,csharpsquid:S1104,Foster:Framework/App.cs,77,Make this field 'private' and encapsulate it in a 'public' property.,10min,cwe
Foster,f104ec58-def2-485e-96bb-a8beb5c63329,CODE_SMELL,MINOR,csharpsquid:S2344,csharpsquid:S2344,Foster:Framework/App.cs,37,Rename this enumeration to remove the 'Flags' suffix.,5min,convention
Foster,39d0271b-0713-417e-8f01-b9ba5c7aeb07,CODE_SMELL,MAJOR,csharpsquid:S3881,csharpsquid:S3881,Foster:Framework/Graphics/Mesh.cs,8,Fix this implementation of 'IDisposable' to conform to the dispose pattern.,10min,pitfall
Foster,b6bd93f3-8c24-44a4-b979-0f12e130433e,CODE_SMELL,MINOR,csharpsquid:S3260,csharpsquid:S3260,Foster:Framework/Graphics/SpriteFont.cs,680,Private classes which are not derived in the current assembly should be marked as 'sealed'.,5min,performance
Foster,75f834bd-ff1e-474a-8c5a-82f3d6750649,CODE_SMELL,MINOR,csharpsquid:S3260,csharpsquid:S3260,Foster:Framework/Internal/GraphicsDeviceSDL.cs,29,Private classes which are not derived in the current assembly should be marked as 'sealed'.,5min,performance
Foster,4d618ec5-6b75-4b07-867f-e62fc49218ed,CODE_SMELL,CRITICAL,csharpsquid:S3776,csharpsquid:S3776,Foster:Framework/Internal/GraphicsDeviceSDL.cs,708,Refactor this method to reduce its Cognitive Complexity from 24 to the 15 allowed.,6min,brain-overload
Foster,a222630c-05c8-4fab-b2eb-05098919d685,CODE_SMELL,MAJOR,csharpsquid:S1144,csharpsquid:S1144,Foster:Framework/Internal/GraphicsDeviceSDL.cs,49,Remove the unused private field 'MaxFramesInFlight'.,2min,unused
Foster,6e1ac50c-196f-48d2-a75b-a1209055bd29,CODE_SMELL,MAJOR,csharpsquid:S1854,csharpsquid:S1854,Foster:Framework/Internal/GraphicsDeviceSDL.cs,1261,Remove this useless assignment to local variable 'depthValue'.,1min,"cwe,unused"
Foster,920d12c7-f31c-40a9-bc78-9be051e99af8,CODE_SMELL,MAJOR,csharpsquid:S4200,csharpsquid:S4200,Foster:Framework/Internal/SDL3.cs,154,Make this native method private and provide a wrapper.,30min,pitfall
Foster,be8fd33b-ad9e-48fb-8b1a-a8cc0814c00e,CODE_SMELL,MAJOR,csharpsquid:S4200,csharpsquid:S4200,Foster:Framework/Internal/SDL3.cs,158,Make this native method private and provide a wrapper.,30min,pitfall
Foster,1b9208a7-3686-4521-852c-f7382fb152c5,CODE_SMELL,MAJOR,csharpsquid:S4200,csharpsquid:S4200,Foster:Framework/Internal/SDL3.cs,162,Make this native method private and provide a wrapper.,30min,pitfall
Foster,23b87282-4bf3-4822-977f-93b5894271e4,CODE_SMELL,INFO,external_roslyn:CA1401,external_roslyn:CA1401,Foster:Framework/Internal/SDL3.cs,162,P/Invoke method 'SDL_GetAssertionReport' should not be visible,0min,
Foster,009436df-71eb-4b7f-9dfe-18263a07b9ed,CODE_SMELL,MINOR,csharpsquid:S2342,csharpsquid:S2342,Foster:Framework/Internal/SDL3.cs,170,"Rename this enumeration to match the regular expression: '^([A-Z]{1,3}[a-z0-9]+)*([A-Z]{2})?$'.",5min,convention
Foster,0e84ca74-fc7d-4497-bcfa-032ac690e9f6,CODE_SMELL,MINOR,csharpsquid:S2342,csharpsquid:S2342,Foster:Framework/Internal/SDL3.cs,177,"Rename this enumeration to match the regular expression: '^([A-Z]{1,3}[a-z0-9]+)*([A-Z]{2})?$'.",5min,convention
Foster,bd1961b6-5df3-4d49-a4cf-b8cf36c8d141,CODE_SMELL,MINOR,csharpsquid:S101,csharpsquid:S101,Foster:Framework/Internal/SDL3.cs,185,"Rename struct 'SDL_AsyncIOOutcome' to match pascal case naming rules, consider using 'SdlAsyncIoOutcome'.",5min,convention
Foster,fb540741-6525-4370-8bab-dac3991a4afc,CODE_SMELL,MAJOR,csharpsquid:S4200,csharpsquid:S4200,Foster:Framework/Internal/SDL3.cs,199,Make this native method private and provide a wrapper.,30min,pitfall
Foster,26e2652b-b2ac-48e5-96d2-eb62adf2454a,CODE_SMELL,MAJOR,csharpsquid:S4200,csharpsquid:S4200,Foster:Framework/Internal/SDL3.cs,203,Make this native method private and provide a wrapper.,30min,pitfall
Foster,55c28d65-7b44-4064-b01e-5affd1faa1a1,CODE_SMELL,INFO,external_roslyn:CA1401,external_roslyn:CA1401,Foster:Framework/Internal/SDL3.cs,203,P/Invoke method 'SDL_GetAsyncIOSize' should not be visible,0min,
Foster,a45e8108-747c-4a33-ab08-3ef6292e0466,CODE_SMELL,INFO,external_roslyn:CA1401,external_roslyn:CA1401,Foster:Framework/Internal/SDL3.cs,207,P/Invoke method 'SDL_ReadAsyncIO' should not be visible,0min,
Foster,b1114abf-158e-4728-b2cb-02d4aa0f9336,CODE_SMELL,MAJOR,csharpsquid:S4200,csharpsquid:S4200,Foster:Framework/Internal/SDL3.cs,207,Make this native method private and provide a wrapper.,30min,pitfall
Foster,51decbf6-07eb-479d-981e-3809fb0b6b4a,CODE_SMELL,MAJOR,csharpsquid:S4200,csharpsquid:S4200,Foster:Framework/Internal/SDL3.cs,211,Make this native method private and provide a wrapper.,30min,pitfall
Foster,71facafc-1687-4f40-87e4-61fed633b634,CODE_SMELL,INFO,external_roslyn:CA1401,external_roslyn:CA1401,Foster:Framework/Internal/SDL3.cs,211,P/Invoke method 'SDL_WriteAsyncIO' should not be visible,0min,
Foster,533bdcb6-8132-4242-8b4f-b794f3ef23a8,CODE_SMELL,INFO,external_roslyn:CA1401,external_roslyn:CA1401,Foster:Framework/Internal/SDL3.cs,215,P/Invoke method 'SDL_CloseAsyncIO' should not be visible,0min,
Foster,98ec80f2-c7b9-4495-8de8-0aed74402e8f,CODE_SMELL,MAJOR,csharpsquid:S4200,csharpsquid:S4200,Foster:Framework/Internal/SDL3.cs,215,Make this native method private and provide a wrapper.,30min,pitfall
Foster,554e8f75-9035-4073-a199-d8afa38e9ceb,CODE_SMELL,INFO,external_roslyn:CA1401,external_roslyn:CA1401,Foster:Framework/Internal/SDL3.cs,219,P/Invoke method 'SDL_CreateAsyncIOQueue' should not be visible,0min,
Foster,6475d478-df84-4b12-8d82-2df62f814df4,CODE_SMELL,MAJOR,csharpsquid:S4200,csharpsquid:S4200,Foster:Framework/Internal/SDL3.cs,219,Make this native method private and provide a wrapper.,30min,pitfall
Foster,448b93cb-4bca-4ea4-9352-93aa24faede3,CODE_SMELL,MAJOR,csharpsquid:S4200,csharpsquid:S4200,Foster:Framework/Internal/SDL3.cs,223,Make this native method private and provide a wrapper.,30min,pitfall
Foster,4d634031-7ff7-422d-bcbe-c08903050278,CODE_SMELL,INFO,external_roslyn:CA1401,external_roslyn:CA1401,Foster:Framework/Internal/SDL3.cs,223,P/Invoke method 'SDL_DestroyAsyncIOQueue' should not be visible,0min,
Foster,ab3e430d-e569-43de-94e8-acfad76e8ba2,CODE_SMELL,MAJOR,csharpsquid:S4200,csharpsquid:S4200,Foster:Framework/Internal/SDL3.cs,227,Make this native method private and provide a wrapper.,30min,pitfall
Foster,1ae28df2-a8f8-4c6c-bc09-e1341c6afb73,CODE_SMELL,MAJOR,csharpsquid:S4200,csharpsquid:S4200,Foster:Framework/Internal/SDL3.cs,231,Make this native method private and provide a wrapper.,30min,pitfall
Foster,8280f254-d18f-46fc-804b-f3f8e545a37e,CODE_SMELL,MAJOR,csharpsquid:S4200,csharpsquid:S4200,Foster:Framework/Internal/SDL3.cs,235,Make this native method private and provide a wrapper.,30min,pitfall
Foster,a79485bb-198c-466c-a46d-338143312dd7,CODE_SMELL,INFO,external_roslyn:CA1401,external_roslyn:CA1401,Foster:Framework/Internal/SDL3.cs,235,P/Invoke method 'SDL_SignalAsyncIOQueue' should not be visible,0min,
Foster,14061796-c17c-4399-aec6-803db43824a7,CODE_SMELL,MAJOR,csharpsquid:S4200,csharpsquid:S4200,Foster:Framework/Internal/SDL3.cs,239,Make this native method private and provide a wrapper.,30min,pitfall
Foster,79c70679-0127-4817-8be6-16a157efcc3d,CODE_SMELL,MINOR,csharpsquid:S2342,csharpsquid:S2342,Foster:Framework/Internal/SDL3.cs,454,"Rename this enumeration to match the regular expression: '^([A-Z]{1,3}[a-z0-9]+)*([A-Z]{2})?$'.",5min,convention
Foster,1353cdbb-d3ce-4435-aeff-81a8574f73b6,CODE_SMELL,INFO,external_roslyn:CA1401,external_roslyn:CA1401,Foster:Framework/Internal/SDL3.cs,496,P/Invoke method 'SDL_GetThreadState' should not be visible,0min,
Foster,35189eb3-1710-4276-8695-bf8b860b66b3,CODE_SMELL,MAJOR,csharpsquid:S4200,csharpsquid:S4200,Foster:Framework/Internal/SDL3.cs,496,Make this native method private and provide a wrapper.,30min,pitfall
Foster,3589b8ea-a8fd-4fb4-a54c-0dfcf76c7bc6,CODE_SMELL,MAJOR,csharpsquid:S4200,csharpsquid:S4200,Foster:Framework/Internal/SDL3.cs,757,Make this native method private and provide a wrapper.,30min,pitfall
Foster,cf43972f-0912-48b6-916a-9f359ff58a6f,CODE_SMELL,INFO,external_roslyn:CA1401,external_roslyn:CA1401,Foster:Framework/Internal/SDL3.cs,757,P/Invoke method 'SDL_SaveFile_IO' should not be visible,0min,
Foster,9de032fd-cfb3-4b24-9644-f957936f07c2,CODE_SMELL,MAJOR,csharpsquid:S4200,csharpsquid:S4200,Foster:Framework/Internal/SDL3.cs,761,Make this native method private and provide a wrapper.,30min,pitfall
Foster,85dc7014-b5f9-4c2b-be87-fac09551a0c8,CODE_SMELL,INFO,external_roslyn:CA1401,external_roslyn:CA1401,Foster:Framework/Internal/SDL3.cs,948,P/Invoke method 'SDL_IsAudioDevicePhysical' should not be visible,0min,
Foster,d6948b23-2387-46b4-af87-c8fbabab30a2,CODE_SMELL,MAJOR,csharpsquid:S4200,csharpsquid:S4200,Foster:Framework/Internal/SDL3.cs,948,Make this native method private and provide a wrapper.,30min,pitfall
Foster,06ff6c78-4d69-4a0c-80f1-ae4bea5f3474,CODE_SMELL,MAJOR,csharpsquid:S4200,csharpsquid:S4200,Foster:Framework/Internal/SDL3.cs,952,Make this native method private and provide a wrapper.,30min,pitfall
Foster,971b442e-82bc-4f8f-815a-d89e124bb810,CODE_SMELL,INFO,external_roslyn:CA1401,external_roslyn:CA1401,Foster:Framework/Internal/SDL3.cs,952,P/Invoke method 'SDL_IsAudioDevicePlayback' should not be visible,0min,
Foster,2683bdaf-7c89-4106-8454-cbedb5a104ad,CODE_SMELL,INFO,external_roslyn:CA1401,external_roslyn:CA1401,Foster:Framework/Internal/SDL3.cs,1092,P/Invoke method 'SDL_AudioStreamDevicePaused' should not be visible,0min,
Foster,47ed478e-91b7-4830-98f5-24a47c0d0d88,CODE_SMELL,MAJOR,csharpsquid:S4200,csharpsquid:S4200,Foster:Framework/Internal/SDL3.cs,1092,Make this native method private and provide a wrapper.,30min,pitfall
Foster,2806a53f-366b-4ca5-b34e-f3088999e94b,CODE_SMELL,MAJOR,csharpsquid:S4200,csharpsquid:S4200,Foster:Framework/Internal/SDL3.cs,1485,Make this native method private and provide a wrapper.,30min,pitfall
Foster,ec162f95-0c50-4cf8-b2b1-8bf3ef90db0a,CODE_SMELL,INFO,external_roslyn:CA1401,external_roslyn:CA1401,Foster:Framework/Internal/SDL3.cs,1485,P/Invoke method 'SDL_GetPixelFormatDetails' should not be visible,0min,
Foster,672cdc63-4c0c-4668-98b1-b092645845d7,CODE_SMELL,INFO,external_roslyn:CA1401,external_roslyn:CA1401,Foster:Framework/Internal/SDL3.cs,1489,P/Invoke method 'SDL_CreatePalette' should not be visible,0min,
Foster,ea3f10d4-e96b-4772-aea7-6e5fe5028573,CODE_SMELL,MAJOR,csharpsquid:S4200,csharpsquid:S4200,Foster:Framework/Internal/SDL3.cs,1489,Make this native method private and provide a wrapper.,30min,pitfall
Foster,0c6b509f-53f8-42b5-b9fd-43fb1720390c,CODE_SMELL,MAJOR,csharpsquid:S4200,csharpsquid:S4200,Foster:Framework/Internal/SDL3.cs,1634,Make this native method private and provide a wrapper.,30min,pitfall
Foster,337b0f5c-26ad-4d63-834f-9dbe1cffcbdb,CODE_SMELL,INFO,external_roslyn:CA1401,external_roslyn:CA1401,Foster:Framework/Internal/SDL3.cs,1634,P/Invoke method 'SDL_CreateSurface' should not be visible,0min,
Foster,81251f5d-f8a2-4d09-ada2-57424ffbd744,CODE_SMELL,MAJOR,csharpsquid:S4200,csharpsquid:S4200,Foster:Framework/Internal/SDL3.cs,1638,Make this native method private and provide a wrapper.,30min,pitfall
Foster,c66298c0-bb32-484a-8189-b6e16c9210ae,CODE_SMELL,INFO,external_roslyn:CA1401,external_roslyn:CA1401,Foster:Framework/Internal/SDL3.cs,1638,P/Invoke method 'SDL_CreateSurfaceFrom' should not be visible,0min,
Foster,6084ce6a-a058-4425-b0ba-630ffacd8632,CODE_SMELL,INFO,external_roslyn:CA1401,external_roslyn:CA1401,Foster:Framework/Internal/SDL3.cs,1658,P/Invoke method 'SDL_CreateSurfacePalette' should not be visible,0min,
Foster,69545bb5-25f8-4f9c-a8bf-e2149dfc08a3,CODE_SMELL,MAJOR,csharpsquid:S4200,csharpsquid:S4200,Foster:Framework/Internal/SDL3.cs,1658,Make this native method private and provide a wrapper.,30min,pitfall
Foster,2cbb5892-93fb-4112-9102-65763ca4bd74,CODE_SMELL,INFO,external_roslyn:CA1401,external_roslyn:CA1401,Foster:Framework/Internal/SDL3.cs,1666,P/Invoke method 'SDL_GetSurfacePalette' should not be visible,0min,
Foster,8729449b-4358-41cc-b877-77262f5797b2,CODE_SMELL,MAJOR,csharpsquid:S4200,csharpsquid:S4200,Foster:Framework/Internal/SDL3.cs,1666,Make this native method private and provide a wrapper.,30min,pitfall
Foster,aefc861c-5536-4d50-accc-8b4d1279b86d,CODE_SMELL,MAJOR,csharpsquid:S4200,csharpsquid:S4200,Foster:Framework/Internal/SDL3.cs,1700,Make this native method private and provide a wrapper.,30min,pitfall
Foster,d4906042-eeb6-4160-93cf-dbf5043804be,CODE_SMELL,INFO,external_roslyn:CA1401,external_roslyn:CA1401,Foster:Framework/Internal/SDL3.cs,1700,P/Invoke method 'SDL_LoadBMP_IO' should not be visible,0min,
Foster,7a564442-8846-4fbe-8253-673debf5b1b6,CODE_SMELL,MAJOR,csharpsquid:S4200,csharpsquid:S4200,Foster:Framework/Internal/SDL3.cs,1704,Make this native method private and provide a wrapper.,30min,pitfall
Foster,04303f58-7223-4857-8a09-6cb0453f6594,CODE_SMELL,MAJOR,csharpsquid:S4200,csharpsquid:S4200,Foster:Framework/Internal/SDL3.cs,1772,Make this native method private and provide a wrapper.,30min,pitfall
Foster,74842a02-5d4a-4bba-be2f-04bde42071e2,CODE_SMELL,INFO,external_roslyn:CA1401,external_roslyn:CA1401,Foster:Framework/Internal/SDL3.cs,1772,P/Invoke method 'SDL_DuplicateSurface' should not be visible,0min,
Foster,6e64e47a-0a84-4bd0-82ae-d9802f9a9489,CODE_SMELL,MAJOR,csharpsquid:S4200,csharpsquid:S4200,Foster:Framework/Internal/SDL3.cs,1776,Make this native method private and provide a wrapper.,30min,pitfall
Foster,7f37217d-1c4d-4a64-b1db-5a926cb66e2f,CODE_SMELL,INFO,external_roslyn:CA1401,external_roslyn:CA1401,Foster:Framework/Internal/SDL3.cs,1776,P/Invoke method 'SDL_ScaleSurface' should not be visible,0min,
Foster,5bd055b9-8920-4cac-aad0-ebd395d15db7,CODE_SMELL,INFO,external_roslyn:CA1401,external_roslyn:CA1401,Foster:Framework/Internal/SDL3.cs,1780,P/Invoke method 'SDL_ConvertSurface' should not be visible,0min,
Foster,a00a36a4-046c-40b1-ac2b-9457a0ddc164,CODE_SMELL,MAJOR,csharpsquid:S4200,csharpsquid:S4200,Foster:Framework/Internal/SDL3.cs,1780,Make this native method private and provide a wrapper.,30min,pitfall
Foster,311d5f6f-1167-4f45-bbc4-81e9abee577b,CODE_SMELL,MAJOR,csharpsquid:S4200,csharpsquid:S4200,Foster:Framework/Internal/SDL3.cs,1784,Make this native method private and provide a wrapper.,30min,pitfall
Foster,f9e25035-7cf8-47f3-acd6-0f9c6d01df3d,CODE_SMELL,INFO,external_roslyn:CA1401,external_roslyn:CA1401,Foster:Framework/Internal/SDL3.cs,1784,P/Invoke method 'SDL_ConvertSurfaceAndColorspace' should not be visible,0min,
Foster,f6d2f31f-1864-49e0-8ff5-1026f3a0cff8,CODE_SMELL,MAJOR,csharpsquid:S4200,csharpsquid:S4200,Foster:Framework/Internal/SDL3.cs,1945,Make this native method private and provide a wrapper.,30min,pitfall
Foster,7b06dddc-02b3-485e-b63d-eb6195c88d49,CODE_SMELL,MINOR,csharpsquid:S2342,csharpsquid:S2342,Foster:Framework/Internal/SDL3.cs,2231,"Rename this enumeration to match the regular expression: '^([A-Z]{1,3}[a-z0-9]+)*([A-Z]{2})?$'.",5min,convention
Foster,1ac6f842-167c-4e06-a6d1-c7814cca1ea7,CODE_SMELL,MAJOR,csharpsquid:S4200,csharpsquid:S4200,Foster:Framework/Internal/SDL3.cs,2330,Make this native method private and provide a wrapper.,30min,pitfall
Foster,4464ce95-37c5-454c-b426-8aaf0d9c59d6,CODE_SMELL,INFO,external_roslyn:CA1401,external_roslyn:CA1401,Foster:Framework/Internal/SDL3.cs,2334,P/Invoke method 'SDL_GetDesktopDisplayMode' should not be visible,0min,
Foster,97893869-f9d1-465d-bd57-89e2591dfaaf,CODE_SMELL,MAJOR,csharpsquid:S4200,csharpsquid:S4200,Foster:Framework/Internal/SDL3.cs,2334,Make this native method private and provide a wrapper.,30min,pitfall
Foster,7e2025d7-31a4-4be3-bf6f-0f2fa50ee634,CODE_SMELL,MAJOR,csharpsquid:S4200,csharpsquid:S4200,Foster:Framework/Internal/SDL3.cs,2338,Make this native method private and provide a wrapper.,30min,pitfall
Foster,81645b47-d155-4d08-83ec-65fc814bc876,CODE_SMELL,INFO,external_roslyn:CA1401,external_roslyn:CA1401,Foster:Framework/Internal/SDL3.cs,2338,P/Invoke method 'SDL_GetCurrentDisplayMode' should not be visible,0min,
Foster,aba92751-3448-4b3d-9d4c-0b484c42e8dc,CODE_SMELL,INFO,external_roslyn:CA1401,external_roslyn:CA1401,Foster:Framework/Internal/SDL3.cs,2366,P/Invoke method 'SDL_GetWindowFullscreenMode' should not be visible,0min,
Foster,fa0639d8-70cd-4f37-8008-87e9b5597d6a,CODE_SMELL,MAJOR,csharpsquid:S4200,csharpsquid:S4200,Foster:Framework/Internal/SDL3.cs,2366,Make this native method private and provide a wrapper.,30min,pitfall
Foster,55c83ee2-dbb9-40fe-913a-d8632b04aec6,CODE_SMELL,INFO,external_roslyn:CA1401,external_roslyn:CA1401,Foster:Framework/Internal/SDL3.cs,2533,P/Invoke method 'SDL_GetWindowSurface' should not be visible,0min,
Foster,908649d9-6bad-4d57-bdc1-23c4ea37c1dc,CODE_SMELL,MAJOR,csharpsquid:S4200,csharpsquid:S4200,Foster:Framework/Internal/SDL3.cs,2533,Make this native method private and provide a wrapper.,30min,pitfall
Foster,35fb5f49-c582-493f-9f61-a27b41a2ed6f,CODE_SMELL,MAJOR,csharpsquid:S4200,csharpsquid:S4200,Foster:Framework/Internal/SDL3.cs,2581,Make this native method private and provide a wrapper.,30min,pitfall
Foster,6c4157d4-9c24-47de-9172-b73cb67a1467,CODE_SMELL,INFO,external_roslyn:CA1401,external_roslyn:CA1401,Foster:Framework/Internal/SDL3.cs,2581,P/Invoke method 'SDL_GetWindowMouseRect' should not be visible,0min,
Foster,874def5a-c9a0-4d05-b2b2-7f8a7863c224,CODE_SMELL,MAJOR,csharpsquid:S4200,csharpsquid:S4200,Foster:Framework/Internal/SDL3.cs,2678,Make this native method private and provide a wrapper.,30min,pitfall
Foster,f9ade634-7399-46cd-b934-51c77039cc56,CODE_SMELL,INFO,external_roslyn:CA1401,external_roslyn:CA1401,Foster:Framework/Internal/SDL3.cs,2678,P/Invoke method 'SDL_GL_SetAttribute' should not be visible,0min,
Foster,14aae6d1-705a-484c-8a18-04d37a39672a,CODE_SMELL,MAJOR,csharpsquid:S4200,csharpsquid:S4200,Foster:Framework/Internal/SDL3.cs,2682,Make this native method private and provide a wrapper.,30min,pitfall
Foster,1dfb48f8-2c9b-42f3-be39-84d3d1853d3c,CODE_SMELL,MAJOR,csharpsquid:S4200,csharpsquid:S4200,Foster:Framework/Internal/SDL3.cs,2755,Make this native method private and provide a wrapper.,30min,pitfall
Foster,0aeb7c34-9d2a-4589-b384-3407db44cc89,CODE_SMELL,MAJOR,csharpsquid:S4200,csharpsquid:S4200,Foster:Framework/Internal/SDL3.cs,2759,Make this native method private and provide a wrapper.,30min,pitfall
Foster,e8364b41-80e5-471a-9755-90a8c17bb4ca,CODE_SMELL,MAJOR,csharpsquid:S4200,csharpsquid:S4200,Foster:Framework/Internal/SDL3.cs,2763,Make this native method private and provide a wrapper.,30min,pitfall
Foster,29db9659-af4b-45a1-ae3e-48068c0beb55,CODE_SMELL,MINOR,csharpsquid:S2342,csharpsquid:S2342,Foster:Framework/Internal/SDL3.cs,2765,"Rename this enumeration to match the regular expression: '^([A-Z]{1,3}[a-z0-9]+)*([A-Z]{2})?$'.",5min,convention
Foster,5b96a764-83cc-455a-a5b4-d3799fde020d,CODE_SMELL,MAJOR,csharpsquid:S4200,csharpsquid:S4200,Foster:Framework/Internal/SDL3.cs,2774,Make this native method private and provide a wrapper.,30min,pitfall
Foster,921cd5eb-2192-4b85-bd41-e3f502440c72,CODE_SMELL,MAJOR,csharpsquid:S4200,csharpsquid:S4200,Foster:Framework/Internal/SDL3.cs,2870,Make this native method private and provide a wrapper.,30min,pitfall
